"","kingdom","phylum","class","order","family","genus","species"
"2081","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Thysanoplusia","Thysanoplusia indicator"
"2082","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Afrophyla","Afrophyla vethi"
"2083","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia sagittata"
"2084","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Euclasta","Euclasta warreni"
"2085","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Callyna","Callyna figurans"
"2086","Animalia","Arthropoda","Insecta","Lepidoptera","Gracillariidae","Caloptilia","Caloptilia celtina"
"2087","Animalia","Arthropoda","Insecta","Lepidoptera","Nolidae","Risoba","Risoba sticticraspis"
"2088","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pyrausta","Pyrausta phoenicealis"
"2089","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Heraclia","Heraclia perdix"
"2090","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Cosmia","Cosmia natalensis"
"2091","Animalia","Arthropoda","Insecta","Lepidoptera","Nolidae","Westermannia","Westermannia roseitincta"
"2092","Animalia","Arthropoda","Insecta","Lepidoptera","Eupterotidae","Marmaroplegma","Marmaroplegma paragarda"
"2093","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Doridostoma","Doridostoma symplecta"
"2094","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Scopula","Scopula erinaria"
"2095","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Procrateria","Procrateria noloides"
"2096","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Eublemma","Eublemma alexi"
"2097","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Sindris","Episindris albimaculalis"
"2098","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Euchromius","Euchromius nigrobasalis"
"2099","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Glyphodes","Glyphodes bicolor"
"2100","Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Synanthedon","Synanthedon ochracea"
"2101","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Plecoptera","Plecoptera resistens"
"2102","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Sphingonaepiopsis","Sphingonaepiopsis nana"
"2103","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Homochira","Homochira rendalli"
"2104","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Rhodafra","Rhodafra opheltes"
"2105","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Coenyra","Coenyra rufiplaga"
"2106","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Hippotion","Hippotion rosae"
"2107","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Paraphnaeus","Paraphnaeus hutchinsonii"
"2108","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Coenyra","Coenyra aurantiaca"
"2109","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Ophisma","Ophisma albitermia"
"2110","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Thestor","Thestor braunsi"
"2111","Animalia","Arthropoda","Insecta","Lepidoptera","Psychidae","Typhonia","Typhonia circophora"
"2112","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Minucia","Minucia maculata"
"2113","Animalia","Arthropoda","Insecta","Lepidoptera","Psychidae","Typhonia","Typhonia petrodes"
"2114","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Thestor","Thestor dicksoni"
"2115","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Polelassothys","Polelassothys plumitarsus"
"2116","Animalia","Arthropoda","Insecta","Lepidoptera","Hyblaeidae","Hyblaea","Hyblaea occidentalium"
"2117","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Thestor","Thestor protumnus"
"2118","Animalia","Arthropoda","Insecta","Lepidoptera","Somabrachyidae","Psycharium","Psycharium kammanassiense"
"2119","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupagia","Eupagia valida"
"2120","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Basiothia",""
"2121","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ctenoplusia","Ctenoplusia accentifera"
"2122","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Oruza","Oruza affulgens"
"2123","Animalia","Arthropoda","Insecta","Lepidoptera","Euteliidae","Penicillaria","Penicillaria ethiopica"
"2124","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Neptis","Neptis kiriakoffi"
"2125","Animalia","Arthropoda","Insecta","Lepidoptera","Bombycidae","Racinoa",""
"2126","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Diaphone",""
"2127","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Rhanidophora",""
"2128","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ozarba","Ozarba jansei"
"2129","Animalia","Arthropoda","Insecta","Lepidoptera","Thyrididae","Hypolamprus","Hypolamprus gangaba"
"2130","Animalia","Arthropoda","Insecta","Lepidoptera","Hepialidae","Eudalaca","Eudalaca infumata"
"2131","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Cassionympha","Cassionympha perissinottoi"
"2132","Animalia","Arthropoda","Insecta","Lepidoptera","Thyrididae","Banisia","Banisia myrsusalis"
"2133","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lepidochrysops","Lepidochrysops mcgregori"
"2134","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lepidochrysops","Lepidochrysops praeterita"
"2135","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Acronicta",""
"2136","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chiasmia","Chiasmia grimmia"
"2137","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Clepsis","Clepsis peritana"
"2138","Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Epiphractis","Epiphractis sarcopa"
"2139","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Eyralpenus","Eyralpenus diplosticta"
"2140","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chiasmia","Chiasmia deceptrix"
"2141","Animalia","Arthropoda","Insecta","Lepidoptera","Hepialidae","Eudalaca","Eudalaca rufescens"
"2142","Animalia","Arthropoda","Insecta","Lepidoptera","Psychidae","Criocharacta","Criocharacta amphiactis"
"2143","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Aloeides","Aloeides clarki"
"2144","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Drepanogynis","Drepanogynis legraini"
"2145","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pseudobazisa","Pseudobazisa perculta"
"2146","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Sphingonaepiopsis","Sphingonaepiopsis ansorgei"
"2147","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Epamera","Epamera diametra"
"2148","Animalia","Arthropoda","Insecta","Lepidoptera","Zygaenidae","Neurosymploca","Neurosymploca namaqua"
"2149","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Catephia","Catephia natalensis"
"2150","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pseudonaclia","Pseudonaclia bifasciata"
"2151","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Scopula","Scopula opperta"
"2152","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Siccia","Siccia melanospila"
"2153","Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Tanyzancla","Tanyzancla erastis"
"2154","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Conservula","Conservula minor"
"2155","Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Homogyna","Homogyna ignivittata"
"2156","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Cyana","Cyana nemasisha"
"2157","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Allochlorodes","Allochlorodes elpis"
"2158","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chrysocraspeda","Chrysocraspeda leighata"
"2159","Animalia","Arthropoda","Insecta","Lepidoptera","Uraniidae","Monoplema","Monoplema fumigera"
"2160","Animalia","Arthropoda","Insecta","Lepidoptera","Euteliidae","Marathyssa","Marathyssa cuneata"
"2161","Animalia","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Pachymetana","Pachymetana argenteoguttata"
"2162","Animalia","Arthropoda","Insecta","Lepidoptera","Pterophoridae","Pterophorus","Pterophorus pentadactyla"
"2163","Animalia","Arthropoda","Insecta","Lepidoptera","Alucitidae","Alucita","Alucita phanerarcha"
"2164","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Anticarsia","Anticarsia irrorata"
"2165","Animalia","Arthropoda","Insecta","Lepidoptera","Hepialidae","Eudalaca","Eudalaca exul"
"2166","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Zerenopsis","Zerenopsis geometrina"
"2167","Animalia","Arthropoda","Insecta","Lepidoptera","Thyrididae","Kuja","Kuja squamigera"
"2168","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Aspilatopsis","Aspilatopsis punctata"
"2169","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Temnora","Temnora namaqua"
"2170","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Hippotion","Hippotion aporodes"
"2171","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pediasia","Pediasia angulilinea"
"2172","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Ancylolomia","Ancylolomia capensis"
"2173","Animalia","Arthropoda","Insecta","Lepidoptera","Cossidae","Eulophonotus","Eulophonotus hyalinipennis"
"2174","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Pseudoclanis","Pseudoclanis molitor"
"2175","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Scopula","Scopula sincera"
"2176","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Hypena","Hypena holophaea"
"2177","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Mixocera","Mixocera viridans"
"2178","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Temnora","Temnora inornatum"
"2179","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Dasychira","Dasychira metathermes"
"2180","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Achaea","Achaea dasybasis"
"2181","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Pingasa","Pingasa distensaria"
"2182","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Diatenes","Diatenes chalybescens"
"2183","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Xenimpia","Xenimpia lactesignata"
"2184","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Cnodontes","Cnodontes penningtoni"
"2185","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Polypogon","Polypogon typomelas"
"2186","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Chabulina",""
"2187","Animalia","Arthropoda","Insecta","Lepidoptera","Yponomeutidae","Zelleria","Zelleria oleastrella"
"2188","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Umkulunkula","Umkulunkula kalahariensis"
"2189","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Somatina","Somatina vestalis"
"2190","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Fentonina","Fentonina punctum"
"2191","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Colotis","Colotis danae"
"2192","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Scopula","Scopula pulchellata"
"2193","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pyrausta","Pyrausta gemmiferalis"
"2194","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Calliodes","Calliodes appollina"
"2195","Animalia","Arthropoda","Insecta","Lepidoptera","Zygaenidae","Neurosymploca","Neurosymploca zelleri"
"2196","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Thysanoplusia","Thysanoplusia chalcedona"
"2197","Animalia","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Stoermeriana","Stoermeriana singulare"
"2198","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Aglossa","Aglossa phaealis"
"2199","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Sarimarais","Sarimarais bicolor"
"2200","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Allochrostes","Allochrostes saliata"
"2201","Animalia","Arthropoda","Insecta","Lepidoptera","Limacodidae","Isozinara","Isozinara pallidifascia"
"2202","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Corgatha","Corgatha micropolia"
"2203","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Ephelis","Ephelis maesi"
"2204","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Laelia","Laelia municipalis"
"2205","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Thysanoplusia","Thysanoplusia spoliata"
"2206","Animalia","Arthropoda","Insecta","Lepidoptera","Tineidae","Acridotarsa","Acridotarsa melipecta"
"2207","Animalia","Arthropoda","Insecta","Lepidoptera","Bombycidae","Bombyx","Bombyx mori"
"2208","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Ornipholidotos","Ornipholidotos peucetia"
"2209","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Plecoptera","Plecoptera stuhlmanni"
"2210","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Simesia","Simesia dasychiroides"
"2211","Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Homogyna","Homogyna xanthophora"
"2212","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lepidochrysops","Lepidochrysops letsea"
"2213","Animalia","Arthropoda","Insecta","Lepidoptera","Limacodidae","Scotinochroa","Scotinochroa inconsequens"
"2214","Animalia","Arthropoda","Insecta","Lepidoptera","Choreutidae","Anthophila","Anthophila gratiosa"
"2215","Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Camaegeria","Camaegeria sophax"
"2216","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Dysgonia","Dysgonia algira"
"2217","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Poecilmitis","Poecilmitis aridus"
"2218","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Culladia","Culladia inconspicuellus"
"2219","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Endotricha","Endotricha consobrinalis"
"2220","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chiasmia","Chiasmia tecnium"
"2221","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Comostolopsis","Comostolopsis apicata"
"2222","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Acontia","Acontia caffraria"
"2223","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Maxera","Maxera zygia"
"2224","Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Cabomina","Cabomina leucopleura"
"2225","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Celidomphax","Celidomphax rubrimaculata"
"2226","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Nonagria",""
"2227","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Omphalestra","Omphalestra mesoglauca"
"2228","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Anthene","Anthene butleri"
"2229","Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Anaudia","Anaudia thyranthrena"
"2230","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Prionapteryx","Prionapteryx molybdella"
"2231","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Grammarctia","Grammarctia bilinea"
"2232","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Hampsonata","Hampsonata xaixaia"
"2233","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Agrotera","Agrotera citrina"
"2234","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Homaea",""
"2235","Animalia","Arthropoda","Insecta","Lepidoptera","Tineidae","Opogona","Opogona dimidiatella"
"2236","Animalia","Arthropoda","Insecta","Lepidoptera","Nolidae","Acripia","Acripia subolivacea"
"2237","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Dermaleipa","Dermaleipa rubricata"
"2238","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Stemmatophora","Stemmatophora chloralis"
"2239","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Oglasa","Oglasa renilinea"
"2240","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Colbusa","Colbusa euclidica"
"2241","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Aedia","Aedia squamosa"
"2242","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Craniophora","Craniophora paragrapha"
"2243","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Adicocrita","Adicocrita araria"
"2244","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Pithyllis","Pithyllis metachryseis"
"2245","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Iambia","Iambia inferalis"
"2246","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Eustrotia","Eustrotia megalena"
"2247","Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Agriomelissa","Agriomelissa ursipes"
"2248","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Mythimna","Mythimna corax"
"2249","Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Alonina","Alonina luteopunctata"
"2250","Animalia","Arthropoda","Insecta","Lepidoptera","Nolidae","Selepa","Selepa transvalica"
"2251","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Cyclopera","Cyclopera bucephalidia"
"2252","Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Cabomina","Cabomina flavivertex"
"2253","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Adicocrita","Adicocrita discerpta"
"2254","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Rhodesia","Rhodesia alboviridata"
"2255","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Eurosia","Eurosia lineata"
"2256","Animalia","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Bombycopsis","Bombycopsis metallicus"
"2257","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Feliniopsis","Feliniopsis africana"
"2258","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Plusiopalpa","Plusiopalpa dichora"
"2259","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Achaea",""
"2260","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Hypena","Hypena saltalis"
"2261","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Chrysoritis","Chrysoritis nigricans"
"2262","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Oraesia","Oraesia emarginata"
"2263","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Naarda","Naarda flavisignata"
"2264","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chiasmia","Chiasmia natalensis"
"2265","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Pingasa","Pingasa rhadamaria"
"2266","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Eurystaura","Eurystaura griseitincta"
